alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
AZ91,3,close_unfilt,kNN_Tan,0.76068711991332,68.71696063839195,0.8961042979614772,6.185675510843953e-06,899,15,2091.0,0.0
AZ91,3,close_unfilt,MLP,0.7709752100183322,63.649633725484215,0.9060054684317722,3.306250775754645e-06,899,15,2091.0,274.2
AZ91,3,close_unfilt,RF,0.5653730411782694,91.14991911111112,0.9339169657783836,3.585838126710084e-07,899,15,2091.0,155.2
AZ91,3,exact,ChemProp,-0.0119047734746151,188.98305002848304,0.1939432307160681,0.4885634171572493,60,15,3.0,8.2
AZ91,3,exact,GBR,0.2977878333550123,134.20915620123668,0.5553839285337605,0.0316089226374857,60,15,2051.0,9.5
AZ91,3,exact,kNN_Tan,0.0774666643318834,143.83600480064436,0.3518389863818734,0.1984262183326737,60,15,2051.0,0.0
AZ91,3,exact,MLP,0.1626255452417601,163.23006846110027,0.5244586058122479,0.0447438126367903,60,15,2051.0,18.6
AZ91,3,exact,RF,0.2082705866674704,133.49258666666665,0.5014872762123757,0.0568409612226861,60,15,2051.0,11.4
AZ91,3,far_filt,ChemProp,0.1392305609871373,131.57585382461548,0.4693924333975958,0.077522392806008,4713,15,48.0,656.6
AZ91,3,far_filt,GBR,0.0878741071159487,133.15246807727902,0.4534122586695184,0.0896125136142063,4713,15,2096.0,2091.2
AZ91,3,far_filt,kNN_Tan,0.0686160725574486,126.68088882836196,0.433508942864099,0.1064612082767528,4713,15,2096.0,0.1
AZ91,3,far_filt,MLP,-0.0260426328930509,143.628852502505,0.4495564935249375,0.0927184391837992,4713,15,2096.0,299.0
AZ91,3,far_filt,RF,0.0582788401672911,132.41722023809524,0.4104732397849459,0.1285750567874878,4713,15,2096.0,1486.9
AZ91,3,far_unfilt,ChemProp,0.2301374235754653,119.03939730326334,0.5835746136615924,0.0223816572371206,4854,15,48.0,616.7
AZ91,3,far_unfilt,GBR,0.5826658602136114,96.85746512113695,0.95257401099032,4.3437889697705865e-08,4854,15,2096.0,2173.1
AZ91,3,far_unfilt,kNN_Tan,0.7808912584672398,62.255253333333336,0.8887183951329687,9.490083985532744e-06,4854,15,2096.0,0.0
AZ91,3,far_unfilt,MLP,0.7639354243456432,65.3080021540324,0.9174996993326618,1.456995282110649e-06,4854,15,2096.0,1121.6
AZ91,3,far_unfilt,RF,0.5185194876638425,95.58551231746031,0.9179212984641396,1.4107380688560036e-06,4854,15,2096.0,1492.3
AZ91,4,close_filt,ChemProp,-0.1368767609248005,133.94738952002177,0.1032380913466313,0.7142663249886514,782,15,43.0,66.1
AZ91,4,close_filt,GBR,0.0444188411519075,115.6591834766318,0.5449730675105713,0.0356543576829244,782,15,2091.0,91.9
AZ91,4,close_filt,kNN_Tan,-0.7878685031496475,154.23453809994055,0.0755353669064484,0.7890464302183581,782,15,2091.0,0.0
AZ91,4,close_filt,MLP,0.1229280053742206,130.21443519592285,0.4314818012613425,0.1082926696214769,782,15,2091.0,256.2
AZ91,4,close_filt,RF,0.0043399511848126,109.5858638888889,0.5480781246822524,0.034409413577413,782,15,2091.0,54.6
AZ91,4,close_unfilt,ChemProp,0.7856224902198441,71.74305865764617,0.9014636831020724,4.442810351527805e-06,899,15,43.0,108.3
AZ91,4,close_unfilt,GBR,0.5711176954233468,71.30687310775865,0.8917070559422832,8.010378397245481e-06,899,15,2091.0,99.2
AZ91,4,close_unfilt,kNN_Tan,0.8109585798848361,57.5323968836491,0.9324925087428696,4.1046781468431755e-07,899,15,2091.0,0.0
AZ91,4,close_unfilt,MLP,0.8766999280014367,48.40585215886434,0.9372640826538544,2.578794894625488e-07,899,15,2091.0,278.0
AZ91,4,close_unfilt,RF,0.3139023125048826,92.38247127561326,0.9314141100603572,4.538059647761239e-07,899,15,2091.0,151.0
AZ91,4,exact,ChemProp,-0.0057964019356089,144.9458012898763,-0.1387601963068594,0.6218781909236887,60,15,3.0,11.5
AZ91,4,exact,GBR,0.0665115406640971,117.02315430914426,0.2934022268680872,0.2885331730573369,60,15,2051.0,9.6
AZ91,4,exact,kNN_Tan,0.162769735219736,113.65477271261854,0.4343679194750495,0.1056916923754477,60,15,2051.0,0.0
AZ91,4,exact,MLP,0.0230431812156778,140.17759424845377,0.1605975932561497,0.5674819050553866,60,15,2051.0,22.0
AZ91,4,exact,RF,-0.0492873570525349,117.07068,0.1980894202552079,0.4791308733460206,60,15,2051.0,11.5
AZ91,4,far_filt,ChemProp,-0.3545496584454806,139.94514113267263,-0.2124685018876982,0.4471098011976603,4684,15,48.0,655.9
AZ91,4,far_filt,GBR,-0.0514065269157024,121.52057500041244,0.3437672314244533,0.2096352492488277,4684,15,2096.0,2085.2
AZ91,4,far_filt,kNN_Tan,-0.6158581831407364,140.0378957383,-0.1525706508408506,0.5872430710293646,4684,15,2096.0,0.1
AZ91,4,far_filt,MLP,-0.0156350805540979,121.95159042974312,0.2727449214781831,0.325355874136801,4684,15,2096.0,318.5
AZ91,4,far_filt,RF,0.0100988047165579,109.70552723809524,0.5515316131959559,0.0330633549962644,4684,15,2096.0,1488.3
AZ91,4,far_unfilt,ChemProp,0.7067280971177645,74.81220320065816,0.8454772534755005,7.190027939407703e-05,4854,15,48.0,620.6
AZ91,4,far_unfilt,GBR,0.498955562171081,85.7904516041053,0.8544062051149351,4.994961900666545e-05,4854,15,2096.0,2163.9
AZ91,4,far_unfilt,kNN_Tan,0.7232581349285664,66.85088,0.8895278157511437,9.068562115393303e-06,4854,15,2096.0,0.0
AZ91,4,far_unfilt,MLP,0.74563734432936,64.2305871963501,0.8773055113228663,1.739782305456795e-05,4854,15,2096.0,787.2
AZ91,4,far_unfilt,RF,0.2565571793871464,95.446870973545,0.906148471604622,3.2748504902863094e-06,4854,15,2096.0,533.2
WE43,0,close_filt,ChemProp,-1.7769133592132436,85.49325508077939,-0.0737142322043764,0.7940303434517857,814,15,43.0,45.8
WE43,0,close_filt,GBR,-0.9771137956201176,86.62282336720811,-0.1317462080783586,0.6397605235826674,814,15,2091.0,93.6
WE43,0,close_filt,kNN_Tan,-1.1501847234389682,83.71926461185481,0.013745377278958,0.961222987633135,814,15,2091.0,0.0
WE43,0,close_filt,MLP,-0.1381246264633093,73.33999773661296,-0.0363440974949862,0.8976822722283897,814,15,2091.0,249.6
WE43,0,close_filt,RF,-0.7694543848543167,75.96133488888887,-0.0676218592238682,0.8107562207560662,814,15,2091.0,55.9
WE43,0,close_unfilt,ChemProp,0.3348493108871878,47.309252556165056,0.6719513374054188,0.0060733421543212,899,15,43.0,106.4
WE43,0,close_unfilt,GBR,0.4703969483805686,37.31651569299944,0.7849469055942727,0.0005275406527932,899,15,2091.0,97.1
WE43,0,close_unfilt,kNN_Tan,-2.230499651851482,98.17876036199254,0.7808335034126379,0.0005903185331581,899,15,2091.0,0.0
WE43,0,close_unfilt,MLP,-0.2185756569692818,59.33231371243794,0.7037808832201513,0.0034105648903223,899,15,2091.0,274.9
WE43,0,close_unfilt,RF,0.0946743070001238,51.63020755555554,0.4754788870687157,0.0732402401186958,899,15,2091.0,149.3
WE43,0,exact,ChemProp,-0.052106396482999,65.8444315592448,-0.074403442876433,0.7921432949865653,60,15,3.0,7.9
WE43,0,exact,GBR,-0.9968346937387156,86.9126545500014,-0.1381028637253438,0.6235459568852243,60,15,2051.0,9.1
WE43,0,exact,kNN_Tan,-0.7127207406414606,81.49997917493991,-0.1137400869372146,0.6864986468061068,60,15,2051.0,0.0
WE43,0,exact,MLP,-0.1917391428344879,71.4375973870357,-0.0679522371079179,0.809847191536405,60,15,2051.0,25.8
WE43,0,exact,RF,-0.5889498340273969,72.6896,-0.0602125995531631,0.8311996554977877,60,15,2051.0,11.0
WE43,0,far_filt,ChemProp,-0.5278467614094895,74.40247910817465,0.1413176249666333,0.6154058385311978,4746,15,48.0,623.8
WE43,0,far_filt,GBR,-0.5111698081035083,69.31028709922515,-0.008745284846385,0.975323636022192,4746,15,2096.0,2076.2
WE43,0,far_filt,kNN_Tan,-0.8134195722119519,74.79097268411834,0.1535955101896955,0.5847044963282463,4746,15,2096.0,0.1
WE43,0,far_filt,MLP,-0.9207748972911192,78.04643394152323,-0.2711229291898303,0.3283558041896335,4746,15,2096.0,302.7
WE43,0,far_filt,RF,-0.6785375307539898,73.18749283619049,-0.0485789907564443,0.863497838282129,4746,15,2096.0,1593.6
WE43,0,far_unfilt,ChemProp,0.3106600022052262,48.20848201115926,0.6923625994220297,0.0042286152207771,4854,15,48.0,630.8
WE43,0,far_unfilt,GBR,0.4319730389173926,43.92270780333148,0.7394014510595053,0.0016312986869891,4854,15,2096.0,2165.3
WE43,0,far_unfilt,kNN_Tan,-1.9413952530126328,97.34328525824952,0.7798728523303637,0.0006058213592658,4854,15,2096.0,0.1
WE43,0,far_unfilt,MLP,0.2897299301306966,43.41386610666911,0.7154298604629784,0.0027112667183064,4854,15,2096.0,824.5
WE43,0,far_unfilt,RF,0.0198069718304062,53.67677512804233,0.4201792737379106,0.1189064119669197,4854,15,2096.0,573.5
WE43,1,close_filt,ChemProp,0.0129704447406581,88.43676792780558,0.519071572062002,0.047391553587274,793,15,43.0,98.6
WE43,1,close_filt,GBR,-0.2058290784759158,96.3279829909848,0.2171953347117267,0.4368232621707493,793,15,2091.0,93.1
WE43,1,close_filt,kNN_Tan,-0.332461874140975,102.86989928673084,0.0821038762829757,0.7711345529970525,793,15,2091.0,0.0
WE43,1,close_filt,MLP,0.1959574303867858,94.04489568074544,0.5741107606767459,0.0252133001307486,793,15,2091.0,267.0
WE43,1,close_filt,RF,-0.1467971468990956,96.00345511111112,0.3239259866148731,0.2388693070733636,793,15,2091.0,55.2
WE43,1,close_unfilt,ChemProp,0.472895118131018,65.14371185302734,0.7290484763349995,0.0020443289819126,899,15,43.0,108.3
WE43,1,close_unfilt,GBR,0.7488224922954619,46.11751742007836,0.8742952822010086,2.0213461217962423e-05,899,15,2091.0,103.8
WE43,1,close_unfilt,kNN_Tan,-0.3936586640029895,84.09232647180896,0.774730217946703,0.000694547994175,899,15,2091.0,0.0
WE43,1,close_unfilt,MLP,0.6146463777723263,60.66459420522054,0.7909447861098735,0.0004458388570964,899,15,2091.0,274.8
WE43,1,close_unfilt,RF,0.5331708937115067,64.88391111111112,0.8279621551167328,0.0001381844661462,899,15,2091.0,150.3
WE43,1,exact,ChemProp,-0.0945457544325112,106.55222066243488,0.8765132900656714,1.810512576944249e-05,60,15,3.0,21.5
WE43,1,exact,GBR,-0.220580612424579,98.6024356101402,0.2330684199463103,0.4031751660146965,60,15,2051.0,9.9
WE43,1,exact,kNN_Tan,-0.1938785527312438,107.29973518852464,0.1187852564232729,0.6732877540741632,60,15,2051.0,0.0
WE43,1,exact,MLP,0.032556085936451,100.14093313217164,0.4080693742287505,0.1310501075534988,60,15,2051.0,27.8
WE43,1,exact,RF,-0.3299539794833741,98.01758666666666,0.1341324079931165,0.6336555646600256,60,15,2051.0,11.7
WE43,1,far_filt,ChemProp,-0.0321436077339505,90.49471211185056,0.5702484083325409,0.0264439514769882,4699,15,48.0,634.2
WE43,1,far_filt,GBR,-0.256605967291442,98.22471097087514,0.2305872095934292,0.4083426395755963,4699,15,2096.0,2044.9
WE43,1,far_filt,kNN_Tan,-0.4958127418820561,111.82279992165137,0.2769228854388149,0.3177010921942651,4699,15,2096.0,0.1
WE43,1,far_filt,MLP,-0.2687148495399503,104.31866278648376,0.3527148326984457,0.1972336078558419,4699,15,2096.0,301.3
WE43,1,far_filt,RF,-0.182787284416503,96.42434053968252,0.2831094787217416,0.3065587163297935,4699,15,2096.0,1577.1
WE43,1,far_unfilt,ChemProp,0.6000619335106177,57.30119217236837,0.8591434932950877,4.077094017189454e-05,4854,15,48.0,635.4
WE43,1,far_unfilt,GBR,0.5804923827574037,56.26171933724077,0.8040587746602444,0.0003027243151333,4854,15,2096.0,2184.2
WE43,1,far_unfilt,kNN_Tan,-0.7568146363728885,103.12607412673714,0.6188483044898643,0.0139063413658105,4854,15,2096.0,0.1
WE43,1,far_unfilt,MLP,0.4656985568308738,68.21239856531223,0.7136285495111077,0.0028111640762543,4854,15,2096.0,755.1
WE43,1,far_unfilt,RF,0.4764320761148924,67.51658946031746,0.8142028775501488,0.0002199557567066,4854,15,2096.0,605.4
WE43,2,close_filt,ChemProp,0.2283990654284353,65.63353929519653,0.4783100274182069,0.0713073987672356,814,15,43.0,97.5
WE43,2,close_filt,GBR,0.3770343572639179,61.645844040466855,0.7214073308000013,0.002399920888663,814,15,2091.0,93.4
WE43,2,close_filt,kNN_Tan,-0.73294064623205,87.22525812022822,0.7271689456893691,0.0021275908504719,814,15,2091.0,0.0
WE43,2,close_filt,MLP,-0.1932525989637457,98.99098154703776,-0.0123465790535517,0.965166799701501,814,15,2091.0,252.4
WE43,2,close_filt,RF,0.2000941976040082,70.818732,0.4491610874506236,0.0930411822293819,814,15,2091.0,126.3
WE43,2,close_unfilt,ChemProp,0.5922521497648592,50.21490325927734,0.7872253805555796,0.0004951793289548,899,15,43.0,108.1
WE43,2,close_unfilt,GBR,0.7471928971680835,34.319553557831135,0.8797829878333261,1.5332192685176908e-05,899,15,2091.0,103.0
WE43,2,close_unfilt,kNN_Tan,-2.2436672777960154,84.75310640078244,0.8838399428137358,1.2390821116194512e-05,899,15,2091.0,0.0
WE43,2,close_unfilt,MLP,-0.1974597606442345,56.81760787963867,0.8242640418890053,0.0001571766762585,899,15,2091.0,283.1
WE43,2,close_unfilt,RF,0.6790520176614301,45.62994866666667,0.8842804460739647,1.2101870833562726e-05,899,15,2091.0,150.3
WE43,2,exact,ChemProp,-0.03520146049177,87.72618204752604,0.2960232472091654,0.2840456642610416,60,15,3.0,21.2
WE43,2,exact,GBR,0.2001370155225666,74.05000343659191,0.4659118727631787,0.0800500868270046,60,15,2051.0,9.6
WE43,2,exact,kNN_Tan,0.0709565156248384,89.42746203586714,0.3371757808102651,0.2190813416429712,60,15,2051.0,0.0
WE43,2,exact,MLP,0.1815982579370803,86.60055252710978,0.6496764908204685,0.0087562376180842,60,15,2051.0,21.6
WE43,2,exact,RF,0.2016411928942895,70.42454666666667,0.4563640035525177,0.0872850458103107,60,15,2051.0,11.4
WE43,2,far_filt,ChemProp,0.3922005262867656,60.120174864927925,0.6970737512968038,0.0038740878644542,4753,15,48.0,632.8
WE43,2,far_filt,GBR,0.2478732690842616,68.50310850432089,0.6452361944841304,0.0093874342909431,4753,15,2096.0,2063.4
WE43,2,far_filt,kNN_Tan,0.0317492008344502,63.63106040230915,0.7423805341389202,0.0015258388302582,4753,15,2096.0,0.1
WE43,2,far_filt,MLP,0.0667137543160425,70.16661851406097,0.3823480041376475,0.1595807792219067,4753,15,2096.0,301.9
WE43,2,far_filt,RF,0.2205574338106825,70.09682413756614,0.4729953699625039,0.0749664862916239,4753,15,2096.0,1610.9
WE43,2,far_unfilt,ChemProp,0.5973984093091178,48.27191634178162,0.814352555901432,0.0002188907554851,4854,15,48.0,643.9
WE43,2,far_unfilt,GBR,0.7460290703130339,31.943012737895668,0.8654359805228724,3.077702612117935e-05,4854,15,2096.0,1874.0
WE43,2,far_unfilt,kNN_Tan,-1.8443566186645208,72.83203993841745,0.8475786468329979,6.612914185060548e-05,4854,15,2096.0,0.1
WE43,2,far_unfilt,MLP,0.0543070391107128,54.38642616271973,0.8067109731819724,0.0002789645849903,4854,15,2096.0,933.9
WE43,2,far_unfilt,RF,0.5975666295895123,49.64473441904763,0.8673183837191702,2.82172925714807e-05,4854,15,2096.0,600.8
WE43,3,close_filt,ChemProp,0.0402294694173457,101.45163318316142,0.3093741402350874,0.2618366478514236,795,15,43.0,97.4
WE43,3,close_filt,GBR,-0.2486580389981985,117.3649871805216,-0.0097671060938298,0.9724413427889124,795,15,2091.0,95.3
WE43,3,close_filt,kNN_Tan,-0.5095223301370957,128.09162653917292,0.1080511331679488,0.7014967984741485,795,15,2091.0,0.0
WE43,3,close_filt,MLP,-0.0491160373715566,122.44967603683472,0.0057241600714818,0.9838469781132198,795,15,2091.0,261.8
WE43,3,close_filt,RF,-0.1616746958649024,112.903118,-0.0207403127439054,0.9415154748988956,795,15,2091.0,126.2
WE43,3,close_unfilt,ChemProp,0.4080315983191066,74.94852724472682,0.6521660073686081,0.0084171836126336,899,15,43.0,109.5
WE43,3,close_unfilt,GBR,0.9006494668473471,28.98794057962456,0.9571605624233306,2.2676739304929262e-08,899,15,2091.0,97.1
WE43,3,close_unfilt,kNN_Tan,-0.5711567570647222,108.85266013126024,0.9910649260376084,9.251088009784145e-13,899,15,2091.0,0.0
WE43,3,close_unfilt,MLP,0.8876829248762521,24.86160545349121,0.9667400416694966,4.478729217938446e-09,899,15,2091.0,68.5
WE43,3,close_unfilt,RF,0.6613882139808973,64.27173866666666,0.8456367191952164,7.14482545348209e-05,899,15,2091.0,148.6
WE43,3,exact,ChemProp,-0.0128283823067874,118.67356618245442,-0.2212626144928846,0.4280689998177554,60,15,3.0,21.2
WE43,3,exact,GBR,-0.2173057350278264,134.44034529647226,-0.0211262648244593,0.940428912860393,60,15,2051.0,9.7
WE43,3,exact,kNN_Tan,-0.3625224005439043,137.9716473899665,-0.1167917998959049,0.6784973265900974,60,15,2051.0,0.0
WE43,3,exact,MLP,-0.0349167998784432,119.53576914469402,0.0119347703227868,0.9663280117062673,60,15,2051.0,20.7
WE43,3,exact,RF,-0.2302182767022385,126.99170666666669,-0.1567988956231607,0.576798824856775,60,15,2051.0,4.6
WE43,3,far_filt,ChemProp,-0.026732914780408,102.5331487973531,0.2615747731810207,0.3463328279065525,4720,15,48.0,650.5
WE43,3,far_filt,GBR,-0.1867781197979034,108.82324639409676,-1.0422427808562396e-05,0.9999705871576428,4720,15,2096.0,2039.4
WE43,3,far_filt,kNN_Tan,-0.1888663866126549,113.46452280796052,0.1596221335477518,0.5698683207058178,4720,15,2096.0,0.1
WE43,3,far_filt,MLP,-0.0451528709857196,102.47428479194642,0.3340188644866459,0.2236989757118846,4720,15,2096.0,281.9
WE43,3,far_filt,RF,-0.1649353063377583,114.27681503703704,-0.0404953718842694,0.8860619609636154,4720,15,2096.0,1628.9
WE43,3,far_unfilt,ChemProp,0.1417420210363141,88.88484547932943,0.5091990823741358,0.0525413940382193,4854,15,48.0,637.6
WE43,3,far_unfilt,GBR,0.7864401269491301,46.5670244790193,0.9129245274955888,2.046067443385891e-06,4854,15,2096.0,1923.2
WE43,3,far_unfilt,kNN_Tan,-0.5034501017571593,94.60106666666668,0.9395879329885698,2.029227529203333e-07,4854,15,2096.0,0.1
WE43,3,far_unfilt,MLP,0.8467324770001606,31.567127100626628,0.9210614740303495,1.103276239959899e-06,4854,15,2096.0,972.3
WE43,3,far_unfilt,RF,0.5687009735427935,74.86766559259259,0.824817820891069,0.0001542035051437,4854,15,2096.0,601.9
WE43,4,close_filt,ChemProp,-0.530787781735593,77.82541750272115,-0.0677180623791671,0.8104914961746171,810,15,43.0,98.4
WE43,4,close_filt,GBR,0.1181531593083534,56.47778732720177,0.3488336341355308,0.2025536698791752,810,15,2091.0,96.2
WE43,4,close_filt,kNN_Tan,-6.8497993802520165,155.42952834944617,-0.0165595751412665,0.9532911709056874,810,15,2091.0,0.0
WE43,4,close_filt,MLP,-0.2269593583986979,77.584854666392,0.2779596412177098,0.315817781206124,810,15,2091.0,260.7
WE43,4,close_filt,RF,0.0382561589311576,56.44828666666667,0.2547278404964098,0.3595556980892361,810,15,2091.0,130.5
WE43,4,close_unfilt,ChemProp,0.4960629090310593,51.7957528591156,0.8549810910784792,4.875227807962028e-05,899,15,43.0,107.1
WE43,4,close_unfilt,GBR,0.7623291324365884,35.80077155385086,0.8853588522812574,1.1418039326046552e-05,899,15,2091.0,97.3
WE43,4,close_unfilt,kNN_Tan,-1.5495299374052016,66.76924746232365,0.899373909722731,5.065808226848144e-06,899,15,2091.0,0.0
WE43,4,close_unfilt,MLP,-0.0385495488680975,51.56526838938395,0.897367889063811,5.730700007065222e-06,899,15,2091.0,65.2
WE43,4,close_unfilt,RF,0.5378602618224112,45.17250707936508,0.795400907293421,0.0003920811779289,899,15,2091.0,148.1
WE43,4,exact,ChemProp,-0.2777955635799913,84.89634501139322,0.0409033096080159,0.8849211805439657,60,15,3.0,14.5
WE43,4,exact,GBR,0.0240525652046111,58.15280332484627,0.3139222885485714,0.2545192686913355,60,15,2051.0,9.8
WE43,4,exact,kNN_Tan,-0.5921074465675247,80.41198166564502,0.0193518042347229,0.945425289969417,60,15,2051.0,0.0
WE43,4,exact,MLP,-0.2946331682588659,82.77939414978027,0.1008573726887367,0.7206089678170992,60,15,2051.0,19.5
WE43,4,exact,RF,0.0839854313442413,51.13760000000001,0.2991642861378428,0.2787228631374204,60,15,2051.0,11.2
WE43,4,far_filt,ChemProp,-0.7148914457018565,72.39022959073385,-0.1880621009699826,0.5020920273181965,4710,15,48.0,668.1
WE43,4,far_filt,GBR,0.0901749983410042,56.86810004451494,0.3287132211222635,0.2315962882001426,4710,15,2096.0,2049.4
WE43,4,far_filt,kNN_Tan,-1.7957513644177694,79.09954431993373,-0.1596411673704603,0.5698217151457289,4710,15,2096.0,0.1
WE43,4,far_filt,MLP,0.0480300017403471,53.47511195341746,0.2238704816990768,0.4225035618825336,4710,15,2096.0,293.7
WE43,4,far_filt,RF,0.0508794197891951,56.19793206349206,0.2715434113708764,0.3275765991259488,4710,15,2096.0,1569.4
WE43,4,far_unfilt,ChemProp,0.2944638113915199,54.964115142822266,0.8700837272562699,2.4778637998989548e-05,4854,15,48.0,636.8
WE43,4,far_unfilt,GBR,0.7890788452867871,34.267619764615944,0.9091369346100712,2.6733226721219376e-06,4854,15,2096.0,988.8
WE43,4,far_unfilt,kNN_Tan,-1.5255108641266015,68.75210666666666,0.8798445398427125,1.528359193042931e-05,4854,15,2096.0,0.1
WE43,4,far_unfilt,MLP,-0.4625592062178445,56.69565028349559,0.8922408036565661,7.767519476730482e-06,4854,15,2096.0,988.2
WE43,4,far_unfilt,RF,0.4567169229436665,46.69651895238096,0.7563629334986002,0.001101610102521,4854,15,2096.0,599.3
AZ31,0,exact,Gemini3.1Pro,0.10226419958351318,135.42444444444442,0.3952496001347612,,60,15,,
AZ31,1,exact,Gemini3.1Pro,0.6829714319449729,80.10666666666665,0.8301803229553828,,60,15,,
AZ31,2,exact,Gemini3.1Pro,0.6571237120427476,53.531111111111116,0.867744267674819,,60,15,,
AZ31,3,exact,Gemini3.1Pro,-0.03589547016404149,150.49175757575756,0.33581521606213727,,60,15,,
AZ31,4,exact,Gemini3.1Pro,0.015142806325463276,90.08666666666667,0.7893056546744678,,60,15,,
AZ31,0,close_unfilt,Gemini3.1Pro,0.3458502153503683,99.54222222222221,0.6634037399968039,,899,15,,
AZ31,1,close_unfilt,Gemini3.1Pro,0.6751659675257247,79.95555555555555,0.8263242637449376,,899,15,,
AZ31,2,close_unfilt,Gemini3.1Pro,0.7570130672140251,47.10555555555555,0.9424146647225514,,899,15,,
AZ31,3,close_unfilt,Gemini3.1Pro,0.6262898949910793,94.55620202020204,0.8438106304447859,,899,15,,
AZ31,4,close_unfilt,Gemini3.1Pro,0.42608993124742633,56.21111111111111,0.8638474686894742,,899,15,,
AZ31,0,close_filt,Gemini3.1Pro,0.20690935595751936,115.8388888888889,0.4941943322179355,,899,15,,
AZ31,1,close_filt,Gemini3.1Pro,0.8318787455161663,55.39555555555556,0.9293666021759075,,899,15,,
AZ31,2,close_filt,Gemini3.1Pro,0.4904094555960805,67.31333333333333,0.8197646267736396,,899,15,,
AZ31,3,close_filt,Gemini3.1Pro,0.07720557703350284,142.54953535353536,0.43089222674634287,,899,15,,
AZ31,4,close_filt,Gemini3.1Pro,0.29415387884755406,79.56,0.8257755248226388,,899,15,,
AZ31,0,far_unfilt,Gemini3.1Pro,0.5606505003192894,84.62444444444445,0.8362293536471477,,4854,15,,
AZ31,1,far_unfilt,Gemini3.1Pro,0.765687865143116,67.35555555555555,0.8993934857603485,,4854,15,,
AZ31,2,far_unfilt,Gemini3.1Pro,0.6924811400934072,59.266666666666666,0.894167898162228,,4854,15,,
AZ31,3,far_unfilt,Gemini3.1Pro,0.5164607794471299,98.54731313131312,0.812153078684759,,4854,15,,
AZ31,4,far_unfilt,Gemini3.1Pro,0.7120326642446508,53.346666666666664,0.8465097719680597,,4854,15,,
AZ31,0,far_filt,Gemini3.1Pro,0.0597037678314456,124.33111111111111,0.3538130011121229,,4854,15,,
AZ31,1,far_filt,Gemini3.1Pro,0.5458783735072099,93.11555555555556,0.7408593518855509,,4854,15,,
AZ31,2,far_filt,Gemini3.1Pro,0.2528610541090722,81.7177777777778,0.6470606524310911,,4854,15,,
AZ31,3,far_filt,Gemini3.1Pro,0.24659363375336973,135.22509090909094,0.5695757247187405,,4854,15,,
AZ31,4,far_filt,Gemini3.1Pro,0.36356960271507666,75.28666666666666,0.7898093882491429,,4854,15,,
AZ91,0,exact,Gemini3.1Pro,0.07196700288223101,146.3285714285714,0.48213818305689715,,60,14,,
AZ91,1,exact,Gemini3.1Pro,0.5540588962195577,95.3,0.7941826530847428,,60,14,,
AZ91,2,exact,Gemini3.1Pro,-0.0714461931854391,87.76666666666667,0.5447734703562221,,60,14,,
AZ91,3,exact,Gemini3.1Pro,0.5201380520742395,108.42380952380954,0.7477803151083489,,60,14,,
AZ91,4,exact,Gemini3.1Pro,-2.4684990916506266,112.29761904761904,0.36019142744033256,,60,14,,
AZ91,0,close_unfilt,Gemini3.1Pro,0.36127346399632243,107.61666666666667,0.8136967073444776,,899,14,,
AZ91,1,close_unfilt,Gemini3.1Pro,0.8232977585795898,65.78095238095239,0.9083206192914491,,899,14,,
AZ91,2,close_unfilt,Gemini3.1Pro,-0.6478390605050375,100.40714285714286,0.5961436493410869,,899,14,,
AZ91,3,close_unfilt,Gemini3.1Pro,0.595048309178744,91.61904761904762,0.8863425390456208,,899,14,,
AZ91,4,close_unfilt,Gemini3.1Pro,-0.058766274773698335,69.7452380952381,0.33847404185706903,,899,14,,
AZ91,0,close_filt,Gemini3.1Pro,0.07894849920781888,128.4309523809524,0.736282563076574,,899,14,,
AZ91,1,close_filt,Gemini3.1Pro,0.6253449223338008,98.89047619047619,0.7909649815316203,,899,14,,
AZ91,2,close_filt,Gemini3.1Pro,0.34529836688011895,67.39999999999999,0.6961093377711111,,899,14,,
AZ91,3,close_filt,Gemini3.1Pro,0.4249651428121112,110.9047619047619,0.7393181035800974,,899,14,,
AZ91,4,close_filt,Gemini3.1Pro,-2.649404816953287,118.76190476190473,0.36087353744303274,,899,14,,
AZ91,0,far_unfilt,Gemini3.1Pro,0.48180900620055966,90.42857142857142,0.9336072634857273,,4854,14,,
AZ91,1,far_unfilt,Gemini3.1Pro,0.787371884289704,80.80714285714284,0.8967435900755664,,4854,14,,
AZ91,2,far_unfilt,Gemini3.1Pro,0.24138037036147875,71.46428571428571,0.5534656766612057,,4854,14,,
AZ91,3,far_unfilt,Gemini3.1Pro,0.8589963243111881,54.85714285714287,0.9270618669100869,,4854,14,,
AZ91,4,far_unfilt,Gemini3.1Pro,0.23763468635870544,65.1797619047619,0.5510273545365129,,4854,14,,
AZ91,0,far_filt,Gemini3.1Pro,0.03611739171104189,121.80952380952381,0.8340745803777949,,4854,14,,
AZ91,1,far_filt,Gemini3.1Pro,0.6229677941569189,109.17857142857144,0.808499374614674,,4854,14,,
AZ91,2,far_filt,Gemini3.1Pro,-0.2051822888895869,93.62619047619049,0.5117759838051186,,4854,14,,
AZ91,3,far_filt,Gemini3.1Pro,0.6366629211974408,93.91666666666666,0.8297114928274112,,4854,14,,
AZ91,4,far_filt,Gemini3.1Pro,0.2157247248744928,69.11428571428571,0.5950244862041174,,4854,14,,
WE43,0,exact,Gemini3.1Pro,0.1618175002609994,89.0888888888889,0.49577939894673856,,60,15,,
