alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
MgCa,1,far_filt,kNN_Tan,-13.229476746147302,80.70708926396352,-0.1568670825541267,0.5922661600331027,5048,14,2096.0,0.1
MgCa,1,far_filt,MLP,-0.83461877527678,29.75930050441197,0.324240462837794,0.2580623456316243,5048,14,2096.0,877.1
MgCa,1,far_filt,RF,-0.660854397601232,24.27041027482993,-0.3511911896725205,0.2182416007458983,5048,14,2096.0,1234.5
MgCa,1,far_unfilt,ChemProp,0.2676552009438654,16.109270300183976,0.6251008475740003,0.0168292668124037,5153,14,48.0,650.8
MgCa,1,far_unfilt,GBR,-0.9531541522634188,26.57728903000102,-0.0003608244763384,0.9990232370787352,5153,14,2096.0,932.6
MgCa,1,far_unfilt,kNN_Tan,-8.06791172349026,58.86727111258902,-0.0450092102939541,0.8785690454376855,5153,14,2096.0,0.0
MgCa,1,far_unfilt,MLP,-1.246409996123834,33.59313436065401,0.2094486590159388,0.4723556693810452,5153,14,2096.0,264.6
MgCa,1,far_unfilt,RF,-1.136987264015696,25.142037380952384,-0.2900181321241445,0.3145063146087789,5153,14,2096.0,586.3
MgCa,2,close_filt,ChemProp,-1.3979569403475525,19.765906163624354,-0.0493417060775723,0.8669708606106641,1143,14,43.0,127.3
MgCa,2,close_filt,GBR,-7.290737238278474,43.09688278179311,0.0504737533332133,0.8639443500944077,1143,14,2091.0,153.2
MgCa,2,close_filt,kNN_Tan,-22.870774943429705,75.70534819553629,-0.1603366378474713,0.5839973283058068,1143,14,2091.0,0.0
MgCa,2,close_filt,MLP,-19.011078976884736,65.90836361476353,0.1742793681252377,0.5512510075591875,1143,14,2091.0,211.9
MgCa,2,close_filt,RF,-2.1977323175276235,20.74516730612245,-0.0204776462916794,0.9446050940811678,1143,14,2091.0,77.4
MgCa,2,close_unfilt,ChemProp,-1.1468917407647816,18.957853504589625,0.0434409678668632,0.8827729686803563,1198,14,43.0,132.6
MgCa,2,close_unfilt,GBR,-3.5933945383352093,33.08005585464657,0.022486567232947,0.939179427986982,1198,14,2091.0,62.0
MgCa,2,close_unfilt,kNN_Tan,-20.71428053356169,60.75227237653044,-0.3497243385646906,0.2203037560321027,1198,14,2091.0,0.0
MgCa,2,close_unfilt,MLP,-4.209986127923287,38.26018117155348,0.1719172970778657,0.5567429612667522,1198,14,2091.0,238.1
MgCa,2,close_unfilt,RF,-0.5039661184410067,16.409608068027207,-0.0735017342356331,0.802808512544158,1198,14,2091.0,215.4
MgCa,2,exact,ChemProp,-0.2413705382438631,14.022421564374651,0.0499312201131694,0.8653945901802328,42,14,3.0,17.9
MgCa,2,exact,GBR,-0.8960491298712774,16.110013554647825,-0.8104744843659003,0.000438795167813,42,14,2051.0,7.8
MgCa,2,exact,kNN_Tan,-0.6761370088575462,14.65170606123312,-0.2872455524030728,0.3193647149384144,42,14,2051.0,0.0
MgCa,2,exact,MLP,-0.1483882907946465,13.114981515066964,-0.1669863137972625,0.5682817222322847,42,14,2051.0,13.4
MgCa,2,exact,RF,-0.6350924959705375,15.533914285714284,-0.7932927885059315,0.0007096877082321,42,14,2051.0,8.5
MgCa,2,far_filt,ChemProp,-1.7592190924583009,23.91784950665065,-0.0141946425679888,0.9615875596004017,5077,14,48.0,637.4
MgCa,2,far_filt,GBR,-1.517633281406355,22.49938826144244,-0.0997530762959057,0.7343905880095261,5077,14,2096.0,1533.9
MgCa,2,far_filt,kNN_Tan,-14.44133803712385,62.2522138217627,0.0533932542034038,0.8561472017112376,5077,14,2096.0,0.1
MgCa,2,far_filt,MLP,-2.1519820199130164,25.292225973946707,-0.103218707037249,0.7254823309342417,5077,14,2096.0,758.5
MgCa,2,far_filt,RF,-2.1671931702258687,20.69964020408164,-0.0205105947548534,0.944516088712774,5077,14,2096.0,1378.5
MgCa,2,far_unfilt,ChemProp,-1.6919657922315658,23.38466493399548,0.0601426039428336,0.8381693387966277,5153,14,48.0,658.0
MgCa,2,far_unfilt,GBR,-1.52763341663526,23.715089181393974,-0.0584592496356178,0.8426466640618663,5153,14,2096.0,1726.8
MgCa,2,far_unfilt,kNN_Tan,-9.001646264000252,40.99545118147046,-0.2822418749550529,0.328239790292545,5153,14,2096.0,0.1
MgCa,2,far_unfilt,MLP,-3.645118277209689,34.588445557015284,-0.1362718365499602,0.6422740282647916,5153,14,2096.0,770.4
MgCa,2,far_unfilt,RF,-0.5165781275739314,16.514568894557822,-0.0729661057708744,0.8042200079520685,5153,14,2096.0,1266.8
MgCa,3,close_filt,ChemProp,-0.748033726562136,27.637544138090952,-0.2385363949544842,0.4114954563470587,1135,14,43.0,84.0
MgCa,3,close_filt,GBR,-13.133185189197128,58.11376770880151,-0.0399337190915277,0.8921849422757276,1135,14,2091.0,62.1
MgCa,3,close_filt,kNN_Tan,-77.8670878869626,177.29562406857485,-0.003605561699229,0.990239843278952,1135,14,2091.0,0.0
MgCa,3,close_filt,MLP,-8.301928881486353,70.18964494977679,-0.2549969730963513,0.3789502690317354,1135,14,2091.0,87.4
MgCa,3,close_filt,RF,-8.74892770241838,42.33443068027211,-0.1590344406916657,0.5870953193490275,1135,14,2091.0,77.6
